Company that is looking,State start date,State end date,Original offer date,Jobtitle,Standerdised title,Location,Country,Function,Days open in report date range,Total amount of views,Total number of application clicks,Unique visits,Unieke sollicitatieklikken,Cost per application,Cost per click,Application through rate
Brunel,2025-02-04,2025-02-12,2025-01-29,Werkplekbeheerder,,"Haarlem, Noord-Holland, Nederland",Nederland,Management/Manufacturing,9,38,2,35,2,16.027397260273972,0.9158512720156555,0.05714285714285714
Brunel,2025-01-29,2025-02-04,2025-01-29,Projectleider Elektrotechniek,Projectleider,"Delft, Zuid-Holland, Nederland",Nederland,Information Technology/Project Management,7,37,3,28,2,12.465753424657535,0.8904109589041097,0.07142857142857142
Brunel,2024-11-13,2024-12-13,2024-11-13,Acceptant Woninghypotheken,Underwriter,"Utrecht, Utrecht, Nederland",Nederland,Finance/Sales,31,37,0,36,0,,3.066971080669711,0.0
Brunel,2024-11-13,2024-12-13,2024-11-13,Traineeship Hypotheekacceptant Utrecht,Trainee,"Utrecht, Utrecht, Nederland",Nederland,Finance/Sales,31,37,0,32,0,,3.4503424657534247,0.0
Brunel,2024-10-07,2024-10-14,2024-10-07,Jurist Letselschade Achmea,Advocaat,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,8,37,1,34,1,28.493150684931507,0.8380338436744561,0.029411764705882353
Brunel,2024-11-13,2024-12-13,2024-11-13,Traineeship Hypotheekacceptant Amersfoort,Trainee,"Amersfoort, Utrecht, Nederland",Nederland,Finance/Sales,31,37,1,36,1,110.41095890410959,3.066971080669711,0.027777777777777776
Brunel,2025-02-28,2025-03-04,2025-01-28,ICT Support Engineer,Ondersteuningstechnicus ICT,"Deventer, Overijssel, Nederland",Nederland,Information Technology,5,37,1,30,1,17.80821917808219,0.593607305936073,0.03333333333333333
Brunel,2024-10-07,2024-10-17,2024-10-07,Calculator Tekenaar,Tekenaar,"Steenwijk, Overijssel, Nederland",Nederland,Other,11,36,0,33,0,,1.1872146118721463,0.0
Brunel,2025-01-19,2025-02-18,2025-01-15,Senior Juridisch Vergunningverlener HBO,Juridisch,"Eindhoven, Noord-Brabant, Nederland",Nederland,Legal,31,36,0,35,0,,3.1545988258317026,0.0
Brunel,2024-11-20,2024-12-20,2024-11-20,Senior Jurist Woo bij de Rijksoverheid,,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,31,36,0,35,0,,3.1545988258317026,0.0
Brunel,2024-10-14,2024-10-17,2024-10-07,Accountmanager Insurance,Accountmanager,"Utrecht, Utrecht, Nederland",Nederland,Business Development/Sales,4,36,2,33,2,7.123287671232877,0.43171440431714403,0.06060606060606061
Brunel,2024-12-03,2025-01-02,2024-12-03,Specialist Bijzonder Beheer Amsterdam,Specialist,"Amsterdam, Noord-Holland, Nederland",Nederland,Other,31,36,0,34,0,,3.2473811442385174,0.0
Brunel,2025-02-06,2025-03-08,2025-02-06,Medior Jurist Subsidierecht,Advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,36,0,35,0,,3.1545988258317026,0.0
Brunel,2024-10-28,2024-11-27,2024-10-28,Senior Jurist Wet open overheid,Ambtenaar,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,36,0,35,0,,3.1545988258317026,0.0
Brunel,2025-02-06,2025-03-08,2025-02-06,Medior Werkvoorbereider Bouwkunde,Planner,"Delft, Zuid-Holland, Nederland",Nederland,Other,31,36,2,30,2,55.205479452054796,3.680365296803653,0.06666666666666667
Brunel,2024-10-07,2024-10-14,2024-10-07,Jurist Letselschade medior,Advocaat,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,8,36,0,35,0,,0.8140900195694716,0.0
Brunel,2024-10-07,2024-10-14,2024-10-07,Jurist Rechtsbijstand (senior),,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,8,36,0,35,0,,0.8140900195694716,0.0
Brunel,2024-08-29,2024-10-19,2024-08-27,Werkvoorbereider,Data-analist,"Utrecht, Utrecht, Nederland",Nederland,Other,27,35,0,35,0,,2.747553816046967,0.0
Brunel,2024-10-14,2024-11-13,2024-10-14,Senior Uitvoerder Bouwkunde,Constructiesupervisor,"Delft, Zuid-Holland, Nederland",Nederland,Management/Manufacturing,31,35,0,34,0,,3.2473811442385174,0.0
Brunel,2024-11-04,2024-11-29,2024-10-14,ICT Servicedeskmedewerker,ICT-specialist,"Arnhem, Gelderland, Nederland",Nederland,Information Technology,26,35,1,35,1,92.6027397260274,2.6457925636007826,0.02857142857142857
Brunel,2024-10-07,2024-10-14,2024-10-07,Junior Werkvoorbereider Bouwkunde,,"Utrecht, Utrecht, Nederland",Nederland,Education/Training,8,35,3,30,3,9.497716894977168,0.949771689497717,0.1
Brunel,2024-10-07,2024-10-14,2024-10-07,Junior Werkvoorbereider bouwkunde,,"Delft, Zuid-Holland, Nederland",Nederland,Education/Training,8,35,0,31,0,,0.9191338930623066,0.0
Brunel,2024-10-07,2024-10-14,2024-10-07,Werkplekbeheerder,,"Haarlem, Noord-Holland, Nederland",Nederland,Management/Manufacturing,8,35,0,35,0,,0.8140900195694716,0.0
Brunel,2025-03-21,2025-04-07,2025-03-21,Medior Bezwaarjurist - Utrecht,Juridisch specialist,"Utrecht, Utrecht, Nederland",Nederland,Other,18,34,0,31,0,,2.06805125939019,0.0
Brunel,2024-12-03,2025-01-02,2024-12-03,Specialist Kredietbeoordeling Utrecht,Specialist,"Utrecht, Utrecht, Nederland",Nederland,Other,31,34,0,32,0,,3.4503424657534247,0.0
Brunel,2025-09-17,,2025-09-17,Senior Jurist APV & Bijzondere Wetten,,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,4,34,2,28,1,14.246575342465754,0.5088062622309197,0.03571428571428571
Brunel,2024-10-07,2024-10-14,2024-10-07,Jurist Beroep,Advocaat,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,8,34,3,31,1,28.493150684931507,0.9191338930623066,0.03225806451612903
Brunel,2024-12-24,2025-01-23,2024-12-24,Medior Subsidie Beoordelaar Zwolle,Beoordelaar,"Zwolle, Overijssel, Nederland",Nederland,Analyst/Information Technology/Research,31,33,1,32,1,110.41095890410959,3.4503424657534247,0.03125
,2025-01-28,2025-02-05,,,,,,,0,33,0,32,0,,0.0,0.0
Brunel,2024-10-07,2024-10-14,2024-10-07,Junior Uitvoerder Bouwkunde,Constructiesupervisor,"Delft, Zuid-Holland, Nederland",Nederland,Management/Manufacturing,8,33,1,32,1,28.493150684931507,0.8904109589041096,0.03125
Brunel,2024-10-28,2024-11-06,2024-10-28,Medior Project Engineer Energie opwek Werktuigbouwkunde,Werktuigbouwkundige,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,10,33,1,29,1,35.61643835616438,1.228153046764289,0.034482758620689655
Brunel,2024-08-30,2024-09-29,2024-08-30,Onderhoudsplanner,Onderhoudsplanner,"Arnhem, Gelderland, Nederland",Nederland,Engineering/Manufacturing/Project Management,7,33,0,33,0,,0.7555002075550021,0.0
Brunel,2025-03-28,2025-04-07,2025-03-28,Senior systeembeheerder Windows,Senior systeembeheerder,"Amsterdam, Noord-Holland, Nederland",Nederland,Information Technology,11,33,2,32,2,19.589041095890412,1.2243150684931507,0.0625
Brunel,2025-03-28,2025-03-31,2025-03-28,Jurist Rijksoverheid,Advocaat,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,4,33,0,25,0,,0.5698630136986301,0.0
Brunel,2025-02-06,2025-03-08,2025-02-06,Junior Jurist Woo bij de Rijksoverheid,Junior advocaat,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,31,33,1,32,1,110.41095890410959,3.4503424657534247,0.03125
Brunel,2024-10-07,2024-10-14,2024-10-07,Sales Consultant Bouw-Infra,Bouw,"Delft, Zuid-Holland, Nederland",Nederland,Business Development/Sales,8,33,2,29,2,14.246575342465754,0.9825224374114313,0.06896551724137931
Brunel,2024-11-16,2024-12-13,2024-10-28,Project Engineer Energie opwek Mechanisch,Werktuigbouwkundige,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,28,33,2,26,2,49.86301369863014,3.8356164383561646,0.07692307692307693
Brunel,2024-10-16,2024-10-16,2024-10-07,Procesmanager Rotterdam,Manager procestechniek,"Rotterdam, Zuid-Holland, Nederland",Nederland,Management/Manufacturing,1,32,0,28,0,,0.12720156555772993,0.0
Brunel,2024-10-28,2024-11-07,2024-10-28,Project Engineer Energie opwek Elektrotechniek,Elektrotechniek,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,11,32,1,31,1,39.178082191780824,1.2638091029606717,0.03225806451612903
Brunel,2025-09-19,,2025-09-19,Klantcontactmedewerker - Verzekeringen & Pensioenen,Klantmedewerker,"Den Haag, Zuid-Holland, Nederland",Nederland,Administrative/Customer Service/Finance,2,32,0,23,0,,0.30970815961882076,0.0
Brunel,2025-02-06,2025-03-08,2025-02-06,Senior Jurist Wet open overheid,,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,32,0,31,0,,3.5616438356164384,0.0
Brunel,2025-03-21,2025-04-07,2025-03-21,Senior Jurist Contractenrecht,,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,18,32,1,32,1,64.10958904109589,2.0034246575342465,0.03125
Brunel,2025-03-28,2025-04-07,2025-03-28,Manager Juridische Zaken,Manager juridische zaken,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,11,32,1,30,1,39.178082191780824,1.3059360730593608,0.03333333333333333
Brunel,2025-02-06,2025-03-08,2025-02-06,Senior Jurist Woo bij de Rijksoverheid,,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,32,0,32,0,,3.4503424657534247,0.0
Brunel,2025-02-06,2025-03-08,2025-02-06,Senior Jurist Wet open overheid,,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,31,32,0,32,0,,3.4503424657534247,0.0
Brunel,2024-12-30,2025-01-03,2024-12-30,Junior Jurist Contractenrecht,Junior advocaat,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,5,32,1,28,1,17.80821917808219,0.6360078277886496,0.03571428571428571
Brunel,2024-11-16,2024-12-13,2024-10-28,Project Engineer Energie opwek Elektrotechniek,Elektrotechniek,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,28,32,3,24,2,49.86301369863014,4.155251141552512,0.08333333333333333
Brunel,2024-10-07,2024-10-14,2024-10-07,Senior Jurist Milieu,,"Utrecht, Utrecht, Nederland",Nederland,Legal,8,32,0,32,0,,0.8904109589041096,0.0
Brunel,2025-01-15,2025-02-13,2025-01-15,Jurist Bezwaar & Beroep Omgevingsrecht HBO Medior,Advocaat,"Eindhoven, Noord-Brabant, Nederland",Nederland,Legal,30,31,0,31,0,,3.44675209898365,0.0
Brunel,2024-10-14,2024-11-06,2024-10-14,Intune Specialist,ICT-specialist,"Amstelveen, Noord-Holland, Nederland",Nederland,Other,24,31,1,27,1,85.47945205479452,3.165905631659056,0.037037037037037035
Brunel,2025-09-15,,2025-09-15,Senior Jurist Handhaving,Juridisch medewerker,"Utrecht, Utrecht, Nederland",Nederland,Legal,6,31,0,28,0,,0.7632093933463796,0.0
Brunel,2024-10-28,2024-11-07,2024-10-28,Senior Jurist Ruimtelijke Ordening,,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,11,31,0,30,0,,1.3059360730593608,0.0
Brunel,2024-12-03,2025-01-02,2024-12-03,Medior Bezwaarjurist - Den Haag,Juridisch specialist,"Amsterdam, Noord-Holland, Nederland",Nederland,Other,31,31,2,28,2,55.205479452054796,3.9432485322896285,0.07142857142857142
Brunel,2025-02-06,2025-03-08,2025-02-06,Medior Werkvoorbereider Civiele Techniek,Planner,"Utrecht, Utrecht, Nederland",Nederland,Other,31,31,2,28,2,55.205479452054796,3.9432485322896285,0.07142857142857142
Brunel,2025-02-28,2025-03-29,2025-02-13,Jurist Vergunningen,Advocaat,"Apeldoorn, Gelderland, Nederland",Nederland,Legal,30,31,0,30,0,,3.5616438356164384,0.0
Brunel,2025-03-28,2025-03-31,2025-03-28,Junior Bezwaarjurist - Utrecht - Wo,Advocaat,"Utrecht, Utrecht, Nederland",Nederland,Other,4,31,0,26,0,,0.547945205479452,0.0
Brunel,2024-10-28,2024-11-06,2024-10-28,Senior Jurist Omgevingsrecht,,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,10,31,0,29,0,,1.228153046764289,0.0
Brunel,2024-10-07,2024-10-14,2024-10-07,Uitvoerder Bouwkunde,Constructiesupervisor,"Delft, Zuid-Holland, Nederland",Nederland,Management/Manufacturing,8,31,1,30,1,28.493150684931507,0.949771689497717,0.03333333333333333
Brunel,2024-10-07,2024-10-14,2024-10-07,Jurist Rechtsbijstand (medior),Advocaat,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,8,31,0,28,0,,1.0176125244618395,0.0
Brunel,2025-03-28,2025-04-07,2025-03-28,Compliance Adviseur,Compliance-adviseur,"Amsterdam, Noord-Holland, Nederland",Nederland,Finance/Sales,11,31,0,28,0,,1.3992172211350293,0.0
Brunel,2024-12-30,2025-01-03,2024-12-30,Junior Jurist Contractenrecht,Junior advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,5,30,2,27,2,8.904109589041095,0.6595636732623034,0.07407407407407407
Brunel,2024-12-30,2025-01-03,2024-12-30,Junior Jurist Woo bij de Rijksoverheid,Junior advocaat,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,5,30,0,28,0,,0.6360078277886496,0.0
Brunel,2024-11-16,2024-12-13,2024-10-28,Project Engineer Energie opwek Mechanisch,Werktuigbouwkundige,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,28,30,3,23,3,33.242009132420094,4.33591423466349,0.13043478260869565
Brunel,2024-11-16,2024-12-13,2024-10-28,Project Engineer Energie opwek Elektrotechniek,Elektrotechniek,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,28,30,7,19,3,33.242009132420094,5.248738284066331,0.15789473684210525
Brunel,2025-03-21,2025-03-28,2025-03-21,Bouwkundig Werkvoorbereider,Planner,"Zwolle, Overijssel, Nederland",Nederland,Other,8,30,0,30,0,,0.949771689497717,0.0
Brunel,2024-10-28,2024-11-06,2024-10-28,Medior Project Engineer Duurzame Energie,Elektrisch ingenieur,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,10,30,1,28,1,35.61643835616438,1.2720156555772992,0.03571428571428571
Brunel,2025-02-06,2025-03-08,2025-02-06,Jurist Woo bij de Rijksoverheid,Advocaat,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,31,30,0,29,0,,3.807274444969296,0.0
Brunel,2025-02-28,2025-03-06,2025-01-21,Jurist Rechtsbijstand (Senior),,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,7,30,0,29,0,,0.8597071327350024,0.0
Brunel,2024-11-16,2024-12-13,2024-10-28,Medior Project Engineer Duurzame Energie,Elektrisch ingenieur,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,28,30,1,23,1,99.72602739726028,4.33591423466349,0.043478260869565216
Brunel,2024-12-31,2025-01-29,2024-11-20,Junior Werkvoorbereider bouwkunde,,"Delft, Zuid-Holland, Nederland",Nederland,Education/Training,30,29,1,24,1,106.84931506849315,4.452054794520548,0.041666666666666664
Brunel,2024-10-07,2024-10-14,2024-10-07,Jurist Milieu,Milieudeskundige,"Utrecht, Utrecht, Nederland",Nederland,Legal,8,29,1,28,1,28.493150684931507,1.0176125244618395,0.03571428571428571
Brunel,2024-10-07,2024-10-14,2024-10-07,Letselschadebehandelaar,Schade-expert,"Amsterdam, Noord-Holland, Nederland",Nederland,Other,8,29,0,25,0,,1.1397260273972603,0.0
,2025-02-28,2025-03-11,,,,,,,0,29,0,27,0,,0.0,0.0
Brunel,2024-12-30,2025-01-03,2024-12-30,Junior Jurist Contractenrecht,Junior advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,5,29,0,27,0,,0.6595636732623034,0.0
Brunel,2024-10-07,2024-10-17,2024-10-07,Werkvoorbereider E&I,Manager elektrotechniek,"Farmsum, Groningen, Nederland",Nederland,Other,11,29,0,24,0,,1.632420091324201,0.0
Brunel,2024-11-16,2024-12-13,2024-10-28,Medior Project Engineer Energie opwek Elektrotechniek,Elektrotechniek,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,28,29,2,22,1,99.72602739726028,4.533001245330013,0.045454545454545456
Brunel,2024-12-24,2025-01-23,2024-12-24,Medior Adviseur Subsidies Zwolle,Toelagenconsulent,"Zwolle, Overijssel, Nederland",Nederland,Other,31,29,0,19,0,,5.811103100216294,0.0
Brunel,2025-03-06,2025-03-11,2025-03-06,Senior Jurist Omgevingsrecht,,"Utrecht, Utrecht, Nederland",Nederland,Legal,6,29,1,26,1,21.36986301369863,0.821917808219178,0.038461538461538464
Brunel,2025-02-06,2025-02-13,2025-02-06,Medior Uitvoerder Civiele Techniek,Constructiesupervisor,"Delft, Zuid-Holland, Nederland",Nederland,Management/Manufacturing,8,29,3,26,3,9.497716894977168,1.095890410958904,0.11538461538461539
Brunel,2024-10-28,2024-11-07,2024-10-28,Medior Project Engineer Energie opwek Elektrotechniek,Elektrotechniek,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,11,28,1,27,1,39.178082191780824,1.4510400811770676,0.037037037037037035
Brunel,2024-11-15,2024-11-20,2024-11-06,Modern Workplace Engineer,Software-ingenieur,"Groningen, Groningen, Nederland",Nederland,Engineering/Information Technology,6,28,3,25,3,7.123287671232877,0.8547945205479452,0.12
Brunel,2024-10-07,2024-10-14,2024-10-07,Bijzonder Beheer Specialist Amsterdam,Specialist,"Amsterdam, Noord-Holland, Nederland",Nederland,Other,8,28,0,26,0,,1.095890410958904,0.0
Brunel,2024-10-14,2024-10-17,2024-10-14,Traineeship Hypotheekacceptatie,Financiën,"Amersfoort, Utrecht, Nederland",Nederland,Other,4,28,0,24,0,,0.593607305936073,0.0
,2024-10-14,2024-10-17,,,,,,,0,27,0,23,0,,0.0,0.0
,2024-10-17,2024-10-28,,,,,,,0,27,0,26,0,,0.0,0.0
Brunel,2025-03-21,2025-03-27,2025-03-21,Bouwkundig Werkvoorbereider,Planner,"Groningen, Groningen, Nederland",Nederland,Other,7,27,1,25,1,24.93150684931507,0.9972602739726029,0.04
Brunel,2025-09-17,,2025-09-17,Senior Jurist Bestuursrecht - Rijksoverheid,,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,4,27,0,25,0,,0.5698630136986301,0.0
Brunel,2024-11-10,2024-12-06,2024-10-28,Jurist Milieu,Milieudeskundige,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,27,27,0,26,0,,3.698630136986301,0.0
Brunel,2025-09-17,,2025-09-17,Medior Jurist Bestuursrecht - Rijksoverheid,Advocaat,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,4,27,1,26,1,14.246575342465754,0.547945205479452,0.038461538461538464
Brunel,2024-10-14,2024-11-06,2024-10-14,Senior Paralegal,Senior juridisch assistent,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,24,27,0,26,0,,3.287671232876712,0.0
Brunel,2024-11-16,2024-12-13,2024-10-28,Medior Project Engineer Energie opwek Elektrotechniek,Elektrotechniek,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,28,27,2,20,1,99.72602739726028,4.986301369863014,0.05
Brunel,2024-11-16,2024-12-13,2024-10-28,Medior Project Engineer Energie opwek Werktuigbouwkunde,Werktuigbouwkundige,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,28,26,1,24,1,99.72602739726028,4.155251141552512,0.041666666666666664
Brunel,2024-10-28,2024-11-07,2024-10-28,Medior Project Engineer Energie opwek Elektrotechniek,Elektrotechniek,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,11,26,0,24,0,,1.632420091324201,0.0
Brunel,2024-11-07,2024-12-06,2024-10-28,Senior Jurist Ruimtelijke Ordening,,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,30,26,0,24,0,,4.452054794520548,0.0
Brunel,2024-12-30,2025-01-03,2024-12-30,Junior Jurist Contractenrecht,Junior advocaat,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,5,26,3,24,3,5.93607305936073,0.7420091324200913,0.125
Brunel,2024-11-10,2024-12-06,2024-10-28,Jurist Woo,Advocaat,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,27,26,1,26,1,96.16438356164383,3.698630136986301,0.038461538461538464
Brunel,2025-03-21,2025-03-22,2025-03-21,Systeem Engineer Maritiem,Systeemingenieur,"Schiedam, Zuid-Holland, Nederland",Nederland,Information Technology,2,25,0,23,0,,0.30970815961882076,0.0
Brunel,2025-02-06,2025-02-13,2025-02-06,Medior Werkvoorbereider Bouwkunde,Planner,"Delft, Zuid-Holland, Nederland",Nederland,Other,8,25,1,20,1,28.493150684931507,1.4246575342465753,0.05
Brunel,2024-12-03,2025-01-02,2024-12-03,Medior Bezwaarjurist - Utrecht,Juridisch specialist,"Utrecht, Utrecht, Nederland",Nederland,Other,31,25,0,20,0,,5.52054794520548,0.0
Brunel,2025-03-28,2025-03-31,2025-03-28,Senior Bezwaarjurist,Senior specialist,"Den Haag, Zuid-Holland, Nederland",Nederland,Information Technology,4,25,0,24,0,,0.593607305936073,0.0
Brunel,2024-11-16,2024-12-13,2024-10-28,Project Engineer Energie opwek Elektrotechniek,Elektrotechniek,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,28,25,1,18,1,99.72602739726028,5.540334855403349,0.05555555555555555
Brunel,2024-12-24,2025-01-06,2024-12-03,Werkplekbeheer en Support,Ondersteuning,"Arnhem, Gelderland, Nederland",Nederland,Other,14,24,0,21,0,,2.3744292237442925,0.0
Brunel,2024-10-14,2024-11-06,2024-10-14,Jurist Rechtsbijstand (Junior),Junior advocaat,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,24,24,0,23,0,,3.716497915425849,0.0
Brunel,2025-03-21,2025-04-07,2025-03-21,Senior Jurist Woo bij de Rijksoverheid,,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,18,24,0,23,0,,2.7873734365693865,0.0
Brunel,2024-10-14,2024-10-16,2024-10-07,ICT Support,ICT-ondersteuning,"Leiden, Zuid-Holland, Nederland",Nederland,Information Technology,3,24,3,21,3,3.5616438356164384,0.5088062622309197,0.14285714285714285
Brunel,2025-02-13,2025-02-19,2025-02-13,Jurist Milieu,Advocaat,"Apeldoorn, Gelderland, Nederland",Nederland,Legal,7,24,1,24,1,24.93150684931507,1.038812785388128,0.041666666666666664
Brunel,2025-02-28,2025-04-07,2025-02-13,Senior Uitvoerder Bouwkunde,Constructiesupervisor,"Delft, Zuid-Holland, Nederland",Nederland,Management/Manufacturing,39,24,0,24,0,,5.787671232876712,0.0
Brunel,2024-11-05,2024-11-29,2024-10-14,IT Servicedeskmedewerker,ICT-specialist,"Rotterdam, Zuid-Holland, Nederland",Nederland,Information Technology,25,24,0,23,0,,3.871351995235259,0.0
